date,AvgTemperature,Population,lat,lon,Wk avg 1-hour SO2 Conc ppb,Wk avg PM10 Conc ug/m3 SC,Wk avg PM2.5 Conc ug/m3 LC,Wk avg NO2 Conc
2007-10-07,65.7,12050000,34.1365,-117.92391,4.147058823529412,27.533333333333335,11.484000000000002,45.15533980582524
2007-10-14,63.18571428571429,12050000,34.1365,-117.92391,4.0625,24.866666666666667,9.496,39.06666666666667
2007-10-21,63.81428571428571,12050000,34.1365,-117.92391,3.8857142857142857,79.27272727272727,15.539999999999997,39.66
2007-10-28,71.35714285714285,12050000,34.1365,-117.92391,4.942857142857143,48.733333333333334,27.35714285714285,57.64485981308411
2007-11-04,62.05714285714286,12050000,34.1365,-117.92391,3.7714285714285714,36.333333333333336,28.491666666666678,45.421052631578945
2007-11-11,59.02857142857142,12050000,34.1365,-117.92391,2.176470588235294,34.8,24.089655172413785,39.76724137931034
2007-11-18,65.25714285714287,12050000,34.1365,-117.92391,3.8823529411764706,26.733333333333334,23.41538461538462,47.09322033898305
2007-11-25,58.75714285714286,12050000,34.1365,-117.92391,3.057142857142857,42.8125,35.278431372549015,49.847457627118644
2007-12-02,60.142857142857146,12050000,34.1365,-117.92391,3.4,27.615384615384617,12.563333333333338,45.86440677966102
2007-12-09,57.38571428571429,12050000,34.1365,-117.92391,2.857142857142857,14.705882352941176,10.698148148148148,40.94827586206897
2007-12-16,55.07142857142857,12050000,34.1365,-117.92391,3.1714285714285713,26.764705882352942,15.867999999999995,41.5948275862069
2007-12-23,55.728571428571435,12050000,34.1365,-117.92391,2.823529411764706,10.176470588235293,10.685714285714285,36.02542372881356
2007-12-30,55.18571428571429,12050000,34.1365,-117.92391,3.0,31.764705882352942,15.802127659574465,37.313559322033896
2008-01-06,59.371428571428574,12087000,34.1365,-117.92391,2.6285714285714286,20.35135135135135,8.994285714285716,33.0462962962963
2008-01-13,54.699999999999996,12087000,34.1365,-117.92391,3.742857142857143,19.418181818181818,20.181395348837217,44.41025641025641
2008-01-20,56.42857142857144,12087000,34.1365,-117.92391,3.411764705882353,24.772727272727273,13.496202531645572,44.74576271186441
2008-01-27,53.82857142857142,12087000,34.1365,-117.92391,2.085714285714286,9.447368421052632,6.896296296296299,30.299145299145298
2008-02-03,53.08571428571429,12087000,34.1365,-117.92391,1.878787878787879,16.61904761904762,8.640740740740743,34.54385964912281
2008-02-10,56.01428571428571,12087000,34.1365,-117.92391,6.235294117647059,21.844444444444445,14.127631578947366,47.469565217391306
2008-02-17,56.814285714285724,12087000,34.1365,-117.92391,2.8181818181818183,27.772727272727273,15.945454545454547,44.81196581196581
2008-02-24,54.385714285714286,12087000,34.1365,-117.92391,1.2857142857142858,19.70909090909091,12.557142857142857,32.76271186440678
2008-03-02,58.51428571428572,12087000,34.1365,-117.92391,2.0,23.152173913043477,15.09390243902439,39.19298245614035
2008-03-09,58.6,12087000,34.1365,-117.92391,2.5714285714285716,27.192307692307693,13.080246913580247,48.28695652173913
2008-03-16,60.84285714285714,12087000,34.1365,-117.92391,2.057142857142857,27.28846153846154,12.050574712643684,41.226890756302524
2008-03-23,60.47142857142857,12087000,34.1365,-117.92391,3.3142857142857145,28.137254901960784,14.246153846153838,42.66949152542373
2008-03-30,59.68571428571429,12087000,34.1365,-117.92391,2.6470588235294117,30.576923076923077,14.63125,35.82905982905983
2008-04-06,56.17142857142857,12087000,34.1365,-117.92391,2.3636363636363638,24.70967741935484,12.973913043478262,27.130434782608695
2008-04-13,62.8,12087000,34.1365,-117.92391,3.2413793103448274,28.192307692307693,10.322499999999998,39.626168224299064
2008-04-20,61.01428571428571,12087000,34.1365,-117.92391,3.09375,35.90196078431372,14.607317073170732,37.1140350877193
2008-04-27,64.45714285714286,12087000,34.1365,-117.92391,2.8857142857142857,33.98039215686274,13.171910112359548,41.957264957264954
2008-05-04,65.15714285714286,12087000,34.1365,-117.92391,3.942857142857143,43.3,15.242465753424655,37.99122807017544
2008-05-11,60.442857142857136,12087000,34.1365,-117.92391,1.4848484848484849,29.479166666666668,15.281818181818185,25.51851851851852
2008-05-18,67.44285714285715,12087000,34.1365,-117.92391,5.428571428571429,35.89090909090909,15.409473684210518,41.228070175438596
2008-05-25,63.528571428571446,12087000,34.1365,-117.92391,2.0,39.854166666666664,12.047297297297298,24.446428571428573
2008-06-01,62.87142857142857,12087000,34.1365,-117.92391,2.942857142857143,20.92,9.235135135135133,25.45945945945946
2008-06-08,64.44285714285715,12087000,34.1365,-117.92391,2.5,38.93877551020408,15.682558139534878,25.741071428571427
2008-06-15,64.15714285714286,12087000,34.1365,-117.92391,2.1176470588235294,35.673469387755105,19.479268292682917,26.663793103448278
2008-06-22,72.95714285714287,12087000,34.1365,-117.92391,4.411764705882353,39.76086956521739,19.354430379746834,43.21367521367522
2008-06-29,69.54285714285713,12087000,34.1365,-117.92391,2.3714285714285714,39.75471698113208,21.095604395604397,24.698275862068964
2008-07-06,69.64285714285714,12087000,34.1365,-117.92391,3.911764705882353,43.97959183673469,27.642307692307693,32.06896551724138
2008-07-13,69.2,12087000,34.1365,-117.92391,3.088235294117647,31.081632653061224,19.446835443037973,26.194915254237287
2008-07-20,69.52857142857144,12087000,34.1365,-117.92391,3.2058823529411766,33.765957446808514,19.20449438202247,25.58974358974359
2008-07-27,68.21428571428571,12087000,34.1365,-117.92391,4.2,32.254901960784316,20.244594594594595,29.296610169491526
2008-08-03,67.64285714285714,12087000,34.1365,-117.92391,2.676470588235294,31.48,18.853521126760562,26.093220338983052
2008-08-10,70.21428571428571,12087000,34.1365,-117.92391,3.484848484848485,27.87037037037037,11.627027027027026,28.79090909090909
2008-08-17,68.88571428571427,12087000,34.1365,-117.92391,3.0,31.13953488372093,14.770491803278691,28.90909090909091
2008-08-24,67.97142857142856,12087000,34.1365,-117.92391,2.057142857142857,25.674418604651162,11.62758620689655,25.93577981651376
2008-08-31,69.22857142857143,12087000,34.1365,-117.92391,2.342857142857143,34.74418604651163,14.717391304347828,32.39252336448598
2008-09-07,68.81428571428572,12087000,34.1365,-117.92391,2.742857142857143,31.59090909090909,14.870000000000001,34.63157894736842
2008-09-14,67.04285714285716,12087000,34.1365,-117.92391,1.9714285714285715,32.02272727272727,17.69482758620689,25.73949579831933
2008-09-21,67.54285714285714,12087000,34.1365,-117.92391,2.914285714285714,31.418181818181818,13.577777777777776,38.63025210084034
2008-09-28,66.2,12087000,34.1365,-117.92391,3.90625,29.522727272727273,15.496551724137932,42.22608695652174
2008-10-05,69.71428571428571,12087000,34.1365,-117.92391,3.3142857142857145,27.155555555555555,10.063636363636364,39.983050847457626
2008-10-12,68.17142857142856,12087000,34.1365,-117.92391,3.0303030303030303,37.76470588235294,11.563076923076924,43.1965811965812
2008-10-19,67.52857142857142,12087000,34.1365,-117.92391,4.117647058823529,42.32258064516129,12.331481481481479,48.530434782608694
2008-10-26,67.12857142857143,12087000,34.1365,-117.92391,4.411764705882353,42.58064516129032,17.299999999999997,57.130434782608695
2008-11-02,66.42857142857143,12087000,34.1365,-117.92391,2.742857142857143,31.952380952380953,13.28648648648649,53.23931623931624
2008-11-09,64.57142857142857,12087000,34.1365,-117.92391,2.3714285714285714,22.605263157894736,7.004615384615384,35.27433628318584
2008-11-16,64.64285714285714,12087000,34.1365,-117.92391,5.0285714285714285,46.30555555555556,18.953846153846158,56.81896551724138
2008-11-23,64.14285714285714,12087000,34.1365,-117.92391,4.914285714285715,47.6578947368421,26.027272727272734,64.0
2008-11-30,59.17142857142857,12087000,34.1365,-117.92391,2.4857142857142858,20.105263157894736,14.757627118644065,36.80672268907563
2008-12-07,59.24285714285714,12087000,34.1365,-117.92391,3.4857142857142858,36.4,25.456363636363644,47.69298245614035
2008-12-14,57.41428571428571,12087000,34.1365,-117.92391,2.4857142857142858,24.204545454545453,11.093442622950823,38.794871794871796
2008-12-21,50.51428571428572,12087000,34.1365,-117.92391,1.9714285714285715,19.89189189189189,12.639583333333329,36.610619469026545
2008-12-28,50.82857142857143,12087000,34.1365,-117.92391,1.6,14.567567567567568,8.947457627118643,30.982905982905983
2009-01-04,53.37142857142857,12123000,34.1365,-117.92391,4.171428571428572,31.615384615384617,29.789534883720936,43.18421052631579
2009-01-11,54.971428571428575,12123000,34.1365,-117.92391,3.4705882352941178,34.20454545454545,20.68953488372092,46.49122807017544
2009-01-18,65.97142857142856,12123000,34.1365,-117.92391,3.5757575757575757,29.91111111111111,8.368817204301076,43.60504201680672
2009-01-25,63.5,12123000,34.1365,-117.92391,3.085714285714286,22.12962962962963,9.707547169811319,37.333333333333336
2009-02-01,57.942857142857136,12123000,34.1365,-117.92391,2.5454545454545454,23.625,9.723655913978494,40.40677966101695
2009-02-08,58.8,12123000,34.1365,-117.92391,3.085714285714286,13.973684210526315,6.480000000000003,35.4070796460177
2009-02-15,50.51428571428571,12123000,34.1365,-117.92391,2.1724137931034484,15.54054054054054,9.204545454545455,32.76
2009-02-22,55.471428571428575,12123000,34.1365,-117.92391,2.5757575757575757,18.35135135135135,10.126666666666669,39.48245614035088
2009-03-01,59.14285714285713,12123000,34.1365,-117.92391,3.3,22.07894736842105,12.793684210526314,38.73451327433628
2009-03-08,55.885714285714286,12123000,34.1365,-117.92391,2.7857142857142856,20.733333333333334,9.01467889908257,32.401785714285715
2009-03-15,55.142857142857146,12123000,34.1365,-117.92391,2.392857142857143,26.36111111111111,13.544660194174757,32.207207207207205
2009-03-22,57.357142857142854,12123000,34.1365,-117.92391,3.4444444444444446,29.77777777777778,21.826415094339623,38.48351648351648
2009-03-29,58.81428571428571,12123000,34.1365,-117.92391,2.7142857142857144,29.62162162162162,11.588181818181821,39.45918367346939
2009-04-05,58.44285714285716,12123000,34.1365,-117.92391,3.033333333333333,34.5945945945946,12.823529411764707,35.16842105263158
2009-04-12,58.71666666666667,12123000,34.1365,-117.92391,2.8181818181818183,23.0,8.86701030927835,29.869565217391305
2009-04-19,58.41428571428571,12123000,34.1365,-117.92391,3.8,29.902439024390244,11.441666666666666,38.83653846153846
2009-04-26,64.2,12123000,34.1365,-117.92391,2.806451612903226,28.806451612903224,12.464516129032253,31.58139534883721
2009-05-03,58.51428571428571,12123000,34.1365,-117.92391,3.090909090909091,30.764705882352942,13.580000000000004,29.191011235955056
2009-05-10,64.32857142857144,12123000,34.1365,-117.92391,3.657142857142857,34.30555555555556,14.515094339622637,25.36082474226804
2009-05-17,63.471428571428575,12123000,34.1365,-117.92391,2.310344827586207,38.19444444444444,21.68854166666667,23.795454545454547
2009-05-24,63.01428571428571,12123000,34.1365,-117.92391,1.6666666666666667,29.86842105263158,15.48241758241758,23.06451612903226
2009-05-31,62.28571428571429,12123000,34.1365,-117.92391,1.6,25.74468085106383,16.02616822429907,19.24418604651163
2009-06-07,63.08571428571429,12123000,34.1365,-117.92391,2.24,15.513513513513514,9.861111111111114,21.989690721649485
2009-06-14,64.04285714285713,12123000,34.1365,-117.92391,1.8571428571428572,16.08108108108108,9.413793103448272,18.365591397849464
2009-06-21,65.35714285714285,12123000,34.1365,-117.92391,2.0606060606060606,22.783783783783782,11.032673267326732,19.806122448979593
2009-06-28,64.27142857142857,12123000,34.1365,-117.92391,1.875,29.486486486486488,16.68191489361702,25.580645161290324
2009-07-05,63.48571428571428,12123000,34.1365,-117.92391,2.185185185185185,30.86842105263158,16.664772727272723,23.57943925233645
2009-07-12,66.64285714285714,12123000,34.1365,-117.92391,2.3,29.127659574468087,13.85567010309278,28.473214285714285
2009-07-19,67.98571428571428,12123000,34.1365,-117.92391,2.71875,31.289473684210527,14.044578313253016,29.38317757009346
2009-07-26,69.8142857142857,12123000,34.1365,-117.92391,2.5454545454545454,33.21875,15.512790697674422,28.78
2009-08-02,68.04285714285713,12123000,34.1365,-117.92391,1.7878787878787878,24.37837837837838,13.199000000000002,20.694736842105264
2009-08-09,68.52857142857144,12123000,34.1365,-117.92391,3.5454545454545454,25.88888888888889,10.170238095238094,27.850467289719628
2009-08-16,65.27142857142857,12123000,34.1365,-117.92391,1.5714285714285714,31.789473684210527,19.76138613861386,23.4468085106383
2009-08-23,65.5,12123000,34.1365,-117.92391,1.6363636363636365,29.895833333333332,21.061682242990653,31.010752688172044
2009-08-30,71.28571428571428,12123000,34.1365,-117.92391,3.0606060606060606,40.026315789473685,19.1021052631579,46.288288288288285
2009-09-06,72.9,12123000,34.1365,-117.92391,2.4285714285714284,40.31578947368421,17.809803921568633,39.91150442477876
2009-09-13,68.14285714285714,12123000,34.1365,-117.92391,1.8888888888888888,31.710526315789473,13.209174311926606,28.63917525773196
2009-09-20,67.57142857142857,12123000,34.1365,-117.92391,2.0,27.657894736842106,13.59411764705882,32.31132075471698
2009-09-27,68.38571428571429,12123000,34.1365,-117.92391,2.9615384615384617,36.87179487179487,15.331000000000003,48.56521739130435
2009-10-04,66.8,12123000,34.1365,-117.92391,2.0476190476190474,36.907407407407405,14.115887850467288,36.6
2009-10-11,61.371428571428574,12123000,34.1365,-117.92391,1.4583333333333333,29.818181818181817,12.925510204081636,30.972727272727273
2009-10-18,65.75714285714285,12123000,34.1365,-117.92391,1.5416666666666667,21.83783783783784,11.39620253164557,36.33980582524272
2009-10-25,64.87142857142857,12123000,34.1365,-117.92391,2.0952380952380953,28.25,14.79302325581396,43.03921568627451
2009-11-01,63.15714285714285,12123000,34.1365,-117.92391,2.4285714285714284,50.53333333333333,10.112499999999999,43.177570093457945
2009-11-08,60.38571428571428,12123000,34.1365,-117.92391,2.9523809523809526,30.307692307692307,22.166336633663363,50.62376237623762
2009-11-15,61.800000000000004,12123000,34.1365,-117.92391,2.6666666666666665,29.10169491525424,15.481196581196585,48.42857142857143
2009-11-22,59.32857142857143,12123000,34.1365,-117.92391,2.8260869565217392,30.38,16.059047619047618,46.293577981651374
2009-11-29,61.44285714285714,12123000,34.1365,-117.92391,2.25,33.745098039215684,10.346808510638299,42.42574257425743
2009-12-06,58.08571428571429,12123000,34.1365,-117.92391,2.074074074074074,31.612244897959183,16.090654205607482,41.17821782178218
2009-12-13,52.714285714285715,12123000,34.1365,-117.92391,1.6153846153846154,16.88235294117647,12.368932038834952,35.15384615384615
2009-12-20,60.34285714285714,12123000,34.1365,-117.92391,2.5416666666666665,22.529411764705884,11.166666666666666,42.91428571428571
2009-12-27,54.67142857142857,12123000,34.1365,-117.92391,2.1923076923076925,29.134615384615383,21.802777777777784,41.46666666666667
2010-01-03,58.699999999999996,12160000,34.1365,-117.92391,2.817647058823529,19.18421052631579,13.107291666666669,38.82477876106194
2010-01-10,61.12857142857143,12160000,34.1365,-117.92391,4.373170731707316,28.17391304347826,14.1494623655914,49.38360655737704
2010-01-17,59.885714285714286,12160000,34.1365,-117.92391,3.453658536585366,24.392156862745097,13.852040816326532,43.071074380165285
2010-01-24,53.05714285714286,12160000,34.1365,-117.92391,1.4024390243902438,13.520833333333334,9.90470588235294,31.856410256410253
2010-01-31,55.34285714285715,12160000,34.1365,-117.92391,2.9514285714285715,19.647058823529413,16.42526315789473,40.33577235772359
2010-02-07,55.84285714285715,12160000,34.1365,-117.92391,3.0117647058823533,18.783333333333335,14.987378640776699,36.620000000000005
2010-02-14,55.32857142857143,12160000,34.1365,-117.92391,2.160526315789474,19.41176470588235,12.17142857142857,39.864516129032246
2010-02-21,59.99999999999999,12160000,34.1365,-117.92391,2.4374999999999996,20.21153846153846,12.468749999999998,39.01965811965811
2010-02-28,57.88571428571429,12160000,34.1365,-117.92391,2.4309523809523808,15.557692307692308,8.119191919191918,35.71475409836066
2010-03-07,56.45714285714286,12160000,34.1365,-117.92391,1.5677419354838709,13.025641025641026,6.3619047619047615,32.60594059405941
2010-03-14,55.82857142857143,12160000,34.1365,-117.92391,1.5880952380952378,17.795454545454547,7.691999999999998,34.28181818181818
2010-03-21,63.01428571428571,12160000,34.1365,-117.92391,2.3904761904761904,27.67924528301887,12.053271028037388,45.82459016393443
2010-03-28,60.55714285714286,12160000,34.1365,-117.92391,1.9000000000000004,31.05263157894737,11.339999999999995,37.617796610169485
2010-04-04,57.91428571428572,12160000,34.1365,-117.92391,1.476190476190476,21.526315789473685,8.55,29.53688524590164
2010-04-11,60.3,12160000,34.1365,-117.92391,2.7547619047619043,22.324324324324323,9.63235294117647,30.772580645161288
2010-04-18,58.28571428571428,12160000,34.1365,-117.92391,2.4023809523809527,22.263157894736842,11.7049504950495,30.959199999999996
2010-04-25,57.12857142857143,12160000,34.1365,-117.92391,1.646341463414634,19.542857142857144,9.913725490196077,26.973728813559323
2010-05-02,58.65714285714286,12160000,34.1365,-117.92391,1.5857142857142856,25.155555555555555,12.848598130841122,24.84499999999999
2010-05-09,61.699999999999996,12160000,34.1365,-117.92391,2.851219512195121,32.333333333333336,13.424210526315793,30.554464285714285
2010-05-16,59.199999999999996,12160000,34.1365,-117.92391,2.4024390243902443,27.046511627906977,13.728999999999994,26.369827586206892
2010-05-23,59.5,12160000,34.1365,-117.92391,1.9390243902439017,25.53191489361702,9.869607843137262,21.244036697247697
2010-05-30,60.314285714285724,12160000,34.1365,-117.92391,2.1190476190476195,20.125,7.78666666666667,25.371428571428574
2010-06-06,62.785714285714285,12160000,34.1365,-117.92391,1.411904761904762,31.71794871794872,16.88865979381443,19.9725
2010-06-13,63.81428571428571,12160000,34.1365,-117.92391,1.6166666666666667,26.901960784313726,13.576576576576578,17.61219512195122
2010-06-20,64.12857142857142,12160000,34.1365,-117.92391,1.6195121951219513,32.244897959183675,15.62040816326531,22.680799999999994
